date,region,zone,indice_global,var_annuelle_pct
2021-10-01,Saint-Louis,Nord,86.32888,2.6630789024695067
2021-11-01,Saint-Louis,Nord,85.57353,2.8640017771166093
2021-12-01,Saint-Louis,Nord,85.15053,3.0415273527265585
2022-01-01,Saint-Louis,Nord,87.06314,4.652102606808373
2022-02-01,Saint-Louis,Nord,88.59715499999999,5.983568669868267
2022-03-01,Saint-Louis,Nord,90.35495,6.910336308358178
2022-04-01,Saint-Louis,Nord,92.56192,8.184231493557759
2022-05-01,Saint-Louis,Nord,94.57091,9.060528183693206
2022-06-01,Saint-Louis,Nord,96.28220499999999,10.193986416510237
2022-07-01,Saint-Louis,Nord,97.458525,11.295327752342788
2022-08-01,Saint-Louis,Nord,97.96539,11.83797354713958
2022-09-01,Saint-Louis,Nord,98.12371,12.753058535148165
2022-10-01,Saint-Louis,Nord,98.07526,13.606547426539063
2022-11-01,Saint-Louis,Nord,97.9794,14.497321776956017
2022-12-01,Saint-Louis,Nord,95.91278,12.639087507734814
2023-01-01,Saint-Louis,Nord,95.57554999999999,9.777283474958498
2023-02-01,Saint-Louis,Nord,96.48640999999999,8.904636949121002
2023-03-01,Saint-Louis,Nord,97.77523,8.2123668930147
2023-04-01,Saint-Louis,Nord,99.19118,7.1619733039245626
2023-05-01,Saint-Louis,Nord,100.75222,6.536164239087894
2023-06-01,Saint-Louis,Nord,101.9135,5.848739130974412
2023-07-01,Saint-Louis,Nord,102.50507,5.178146293513075
2023-08-01,Saint-Louis,Nord,102.37693,4.503161779889808
2023-09-01,Saint-Louis,Nord,102.18014,4.133995748835817
2023-10-01,Saint-Louis,Nord,101.77352,3.770838843557489
2023-11-01,Saint-Louis,Nord,101.37401,3.464616031533163
2023-12-01,Saint-Louis,Nord,98.72971,2.9369704433548804
2024-01-01,Saint-Louis,Nord,97.89759999999998,2.4295439576335065
2024-02-01,Saint-Louis,Nord,98.36458,1.946564288172814
2024-03-01,Saint-Louis,Nord,99.25861,1.5171327134694712
2024-04-01,Saint-Louis,Nord,100.4365,1.2554745290861424
2024-05-01,Saint-Louis,Nord,101.71876,0.9593237747019367
2024-06-01,Saint-Louis,Nord,102.47326,0.5492500993489635
2024-07-01,Saint-Louis,Nord,102.95687,0.4407586863752089
2024-08-01,Saint-Louis,Nord,102.71812999999999,0.3332782102373866
2024-09-01,Saint-Louis,Nord,102.46682,0.2805633266895091
2024-10-01,Saint-Louis,Nord,102.29953,0.5168436740716098
2024-11-01,Saint-Louis,Nord,101.66119,0.28328760004661113
2024-12-01,Saint-Louis,Nord,99.22013,0.4967299103785461
2025-01-01,Saint-Louis,Nord,98.94013,1.0649188539862298
2025-02-01,Saint-Louis,Nord,99.55011,1.2052407482449512
2025-03-01,Saint-Louis,Nord,100.74338,1.4958601576225972
2025-04-01,Saint-Louis,Nord,102.07711,1.6334798604093148
2025-05-01,Saint-Louis,Nord,103.59785,1.8473386816748372
2025-06-01,Saint-Louis,Nord,104.54932,2.0259529168877854
2025-07-01,Saint-Louis,Nord,105.14482,2.1251131663190703
2025-08-01,Saint-Louis,Nord,105.28582,2.4997437161287994
2025-09-01,Saint-Louis,Nord,105.02897,2.5004679563589427
2025-10-01,Saint-Louis,Nord,104.91369,2.555397859599151
2025-11-01,Saint-Louis,Nord,104.56013999999999,2.8515798408419
2025-12-01,Saint-Louis,Nord,102.06155,2.863753554848203
2026-01-01,Saint-Louis,Nord,99.23890999999999,0.3019806018043303
2026-02-01,Saint-Louis,Nord,100.49683999999999,0.951008492105121
2026-03-01,Saint-Louis,Nord,102.15599,1.4021864265423734
2026-04-01,Saint-Louis,Nord,103.39811,1.2941197100897472
2026-05-01,Saint-Louis,Nord,104.49865,0.8695161144753438
2018-01-01,Thiès,Centre-Ouest,80.11649,
2018-02-01,Thiès,Centre-Ouest,80.333195,
2018-03-01,Thiès,Centre-Ouest,80.81035,
2018-04-01,Thiès,Centre-Ouest,81.53462,
2018-05-01,Thiès,Centre-Ouest,82.21236,
2018-06-01,Thiès,Centre-Ouest,82.75389,
2018-07-01,Thiès,Centre-Ouest,82.715505,
2018-08-01,Thiès,Centre-Ouest,82.675045,
2018-09-01,Thiès,Centre-Ouest,82.05375,
2018-10-01,Thiès,Centre-Ouest,81.38665,
2018-11-01,Thiès,Centre-Ouest,80.63894,
2018-12-01,Thiès,Centre-Ouest,80.30521,
2019-01-01,Thiès,Centre-Ouest,80.75148,0.7925833994974152
2019-02-01,Thiès,Centre-Ouest,81.06317999999999,0.9086965855148454
2019-03-01,Thiès,Centre-Ouest,81.4596,0.8034243138409725
2019-04-01,Thiès,Centre-Ouest,82.36997,1.0245341181451373
2019-05-01,Thiès,Centre-Ouest,83.03838,1.0047394333406734
2019-06-01,Thiès,Centre-Ouest,83.49293,0.8930577160783715
2019-07-01,Thiès,Centre-Ouest,83.727005,1.2228662570578752
2019-08-01,Thiès,Centre-Ouest,83.51982,1.0218016815110254
2019-09-01,Thiès,Centre-Ouest,82.96246,1.1074570022698627
2019-10-01,Thiès,Centre-Ouest,82.24126,1.0500616501600613
2019-11-01,Thiès,Centre-Ouest,81.54240999999999,1.1203892313068398
2019-12-01,Thiès,Centre-Ouest,81.09532,0.9838838600882749
2020-01-01,Thiès,Centre-Ouest,82.07647,1.6408244158497176
2020-02-01,Thiès,Centre-Ouest,82.33941,1.5743645882138058
2020-03-01,Thiès,Centre-Ouest,83.28644,2.242633158031726
2020-04-01,Thiès,Centre-Ouest,84.24897999999999,2.281183300176015
2020-05-01,Thiès,Centre-Ouest,85.18391,2.583781138312169
2020-06-01,Thiès,Centre-Ouest,86.06018,3.074811244497
2020-07-01,Thiès,Centre-Ouest,86.29173,3.063199262890137
2020-08-01,Thiès,Centre-Ouest,85.89223999999999,2.840547309608654
2020-09-01,Thiès,Centre-Ouest,85.29631,2.813139822517341
2020-10-01,Thiès,Centre-Ouest,84.43311,2.6651464240698752
2020-11-01,Thiès,Centre-Ouest,83.64844,2.5827419130732165
2020-12-01,Thiès,Centre-Ouest,83.18661,2.5788047941607495
2021-01-01,Thiès,Centre-Ouest,83.61006,1.8684892271804587
2021-02-01,Thiès,Centre-Ouest,84.16068,2.211905574742401
2021-03-01,Thiès,Centre-Ouest,84.90696,1.9457188949365545
2021-04-01,Thiès,Centre-Ouest,86.06944,2.160809543332176
2021-05-01,Thiès,Centre-Ouest,87.08561999999999,2.2324755931020235
2021-06-01,Thiès,Centre-Ouest,87.79525,2.0161124459651347
2021-07-01,Thiès,Centre-Ouest,88.02688,2.0107952407490304
2021-08-01,Thiès,Centre-Ouest,87.85069,2.2801244908736917
2021-09-01,Thiès,Centre-Ouest,87.44494,2.5190187008089726
2021-10-01,Thiès,Centre-Ouest,86.735035,2.7263297538133946
2021-11-01,Thiès,Centre-Ouest,86.08756,2.9159180972173626
2021-12-01,Thiès,Centre-Ouest,85.61138,2.9148561288889985
2022-01-01,Thiès,Centre-Ouest,87.39502,4.526919368315241
2022-02-01,Thiès,Centre-Ouest,88.95531,5.696995318954179
2022-03-01,Thiès,Centre-Ouest,90.69283,6.814364805900475
2022-04-01,Thiès,Centre-Ouest,92.73467,7.744014600304117
2022-05-01,Thiès,Centre-Ouest,94.632965,8.666580085208109
2022-06-01,Thiès,Centre-Ouest,96.46253,9.872151397712292
2022-07-01,Thiès,Centre-Ouest,97.39259999999999,10.63961371799158
2022-08-01,Thiès,Centre-Ouest,98.12731000000001,11.69782502562018
2022-09-01,Thiès,Centre-Ouest,98.13044000000001,12.219689326792382
2022-10-01,Thiès,Centre-Ouest,98.24546000000001,13.270790747937111
2022-11-01,Thiès,Centre-Ouest,97.98788499999999,13.823512944262784
2022-12-01,Thiès,Centre-Ouest,95.81983,11.924174099284457
2023-01-01,Thiès,Centre-Ouest,95.85840499999999,9.684058656889128
2023-02-01,Thiès,Centre-Ouest,96.63022,8.627826714335551
2023-03-01,Thiès,Centre-Ouest,97.86775,7.911231791972972
2023-04-01,Thiès,Centre-Ouest,99.2836,7.06200820038505
2023-05-01,Thiès,Centre-Ouest,100.76453,6.479311939555088
2023-06-01,Thiès,Centre-Ouest,101.84632,5.581224129203344
2023-07-01,Thiès,Centre-Ouest,102.32968,5.06925577507944
2023-08-01,Thiès,Centre-Ouest,102.36126999999999,4.3147621187210605
2023-09-01,Thiès,Centre-Ouest,102.09158,4.036606785825048
2023-10-01,Thiès,Centre-Ouest,101.63329,3.44833237077824
2023-11-01,Thiès,Centre-Ouest,101.30236,3.3825355042615746
2023-12-01,Thiès,Centre-Ouest,98.885905,3.1998334791451866
2024-01-01,Thiès,Centre-Ouest,97.96978,2.2025976751856025
2024-02-01,Thiès,Centre-Ouest,98.48378,1.9181990892704226
2024-03-01,Thiès,Centre-Ouest,99.31142,1.475123316925142
2024-04-01,Thiès,Centre-Ouest,100.39406,1.118472738700027
2024-05-01,Thiès,Centre-Ouest,101.488065,0.7180453280534405
2024-06-01,Thiès,Centre-Ouest,102.24989,0.3962538852655628
2024-07-01,Thiès,Centre-Ouest,102.76196999999999,0.42244830629782903
2024-08-01,Thiès,Centre-Ouest,102.68506,0.3163208115725791
2024-09-01,Thiès,Centre-Ouest,102.41728499999999,0.3190321865916834
2024-10-01,Thiès,Centre-Ouest,101.83158,0.19510339574759783
2024-11-01,Thiès,Centre-Ouest,101.58488,0.27888787585994557
2024-12-01,Thiès,Centre-Ouest,99.814135,0.9386878746773908
2025-01-01,Thiès,Centre-Ouest,98.80805,0.8556414028897397
2025-02-01,Thiès,Centre-Ouest,99.64403,1.1781127816174353
2025-03-01,Thiès,Centre-Ouest,100.62492999999999,1.3226172780532064
2025-04-01,Thiès,Centre-Ouest,102.11926,1.718428361199864
2025-05-01,Thiès,Centre-Ouest,103.43548,1.9188610995785504
2025-06-01,Thiès,Centre-Ouest,104.43372000000001,2.135777358782498
2025-07-01,Thiès,Centre-Ouest,105.19716,2.36973853264979
2025-08-01,Thiès,Centre-Ouest,105.21485,2.463639793364303
2025-09-01,Thiès,Centre-Ouest,104.98324,2.5053925223657236
2025-10-01,Thiès,Centre-Ouest,104.75134,2.867244129964397
2025-11-01,Thiès,Centre-Ouest,104.44081,2.8113731098565076
2025-12-01,Thiès,Centre-Ouest,102.13698,2.3271703952551404
2026-01-01,Thiès,Centre-Ouest,99.27116,0.46869662947501833
2026-02-01,Thiès,Centre-Ouest,100.4102,0.7689070785274366
2026-03-01,Thiès,Centre-Ouest,102.23088,1.5959762655238796
2026-04-01,Thiès,Centre-Ouest,103.27225,1.1290622356644686
2026-05-01,Thiès,Centre-Ouest,104.64141,1.1658765444893637
