date,region,produit,division_code,categorie,unite,prix_moyen,var_mensuelle_pct,var_annuelle_pct,prix_ma3,prix_reel
2023-10-01,Diourbel,Farine de blé,D01,Alimentaire,kg,498.5,0.8088978766430666,6.4034151547492035,496.23333333333335,490.0244845722431
2023-11-01,Diourbel,Farine de blé,D01,Alimentaire,kg,487.8,-2.1464393179538632,6.309251389342929,493.59999999999997,481.74109789163583
2023-12-01,Diourbel,Farine de blé,D01,Alimentaire,kg,468.0,-4.059040590405905,4.18521816562778,484.76666666666665,473.5165621791833
2024-01-01,Diourbel,Farine de blé,D01,Alimentaire,kg,465.5,-0.5341880341880323,4.208641146183134,473.76666666666665,475.4184040945439
2024-02-01,Diourbel,Farine de blé,D01,Alimentaire,kg,447.2,-3.931256713211606,-3.370786516853941,460.23333333333335,454.28370855870764
2024-03-01,Diourbel,Farine de blé,D01,Alimentaire,kg,494.0,10.465116279069765,2.9166666666666563,468.90000000000003,497.4561346981834
2024-04-01,Diourbel,Farine de blé,D01,Alimentaire,kg,490.9,-0.627530364372475,0.08154943934759462,477.3666666666666,489.0140946493364
2024-05-01,Diourbel,Farine de blé,D01,Alimentaire,kg,518.6,5.642697086983106,1.7261671243624876,501.1666666666667,510.6530592993876
2024-06-01,Diourbel,Farine de blé,D01,Alimentaire,kg,493.3,-4.878519089857313,-2.817178881008675,500.93333333333334,481.70834947376926
2024-07-01,Diourbel,Farine de blé,D01,Alimentaire,kg,518.3,5.067909993918507,-4.372693726937282,510.06666666666666,504.2085351556973
2024-08-01,Diourbel,Farine de blé,D01,Alimentaire,kg,504.7,-2.623962955817083,1.8156142828323674,505.43333333333334,491.6646773097466
2024-09-01,Diourbel,Farine de blé,D01,Alimentaire,kg,499.79999999999995,-0.9708737864077777,1.0717896865520604,507.59999999999997,487.813042307703
2024-10-01,Diourbel,Farine de blé,D01,Alimentaire,kg,494.9,-0.9803921568627416,-0.7221664994985,499.79999999999995,484.7907771819559
2024-11-01,Diourbel,Farine de blé,D01,Alimentaire,kg,475.79999999999995,-3.85936552838958,-2.4600246002460135,490.1666666666666,467.5605148843998
2024-12-01,Diourbel,Farine de blé,D01,Alimentaire,kg,456.7,-4.0142917192097505,-2.414529914529917,475.79999999999995,459.1059082427795
2025-01-01,Diourbel,Farine de blé,D01,Alimentaire,kg,464.3,1.6641121086052202,-0.2577873254564933,465.59999999999997,469.52445210435263
2025-02-01,Diourbel,Farine de blé,D01,Alimentaire,kg,471.7,1.5937971139349472,5.478533094812166,464.23333333333335,473.6602281708178
2025-03-01,Diourbel,Farine de blé,D01,Alimentaire,kg,491.8,4.2611829552681835,-0.44534412955465896,475.93333333333334,488.30423680497256
2025-04-01,Diourbel,Farine de blé,D01,Alimentaire,kg,512.6,4.229361529076869,4.420452230596883,492.03333333333336,502.10381990301187
2025-05-01,Diourbel,Farine de blé,D01,Alimentaire,kg,518.8,1.2095200936402595,0.03856536829924817,507.73333333333335,501.33017448166675
2025-06-01,Diourbel,Farine de blé,D01,Alimentaire,kg,513.4,-1.0408635312258996,4.074599635110476,514.9333333333334,491.2690485793857
2025-07-01,Diourbel,Farine de blé,D01,Alimentaire,kg,530.5,3.3307362680171426,2.3538491221300584,520.9,504.7800727031551
2025-08-01,Diourbel,Farine de blé,D01,Alimentaire,kg,552.4,4.1281809613572085,9.451159104418473,532.1,525.5116439015289
2025-09-01,Diourbel,Farine de blé,D01,Alimentaire,kg,534.1,-3.3128167994207036,6.862745098039236,539.0,508.67207893758655
2025-10-01,Diourbel,Farine de blé,D01,Alimentaire,kg,477.3,-10.634712600636586,-3.556273994746406,521.2666666666668,455.4238023623517
2025-11-01,Diourbel,Farine de blé,D01,Alimentaire,kg,484.25,1.456107270060758,1.775956284153013,498.55,463.6488181745297
2025-12-01,Diourbel,Farine de blé,D01,Alimentaire,kg,491.2,1.435209086215794,7.554193124589448,484.25,481.08034033848475
2026-01-01,Diourbel,Farine de blé,D01,Alimentaire,kg,465.4,-5.252442996742679,0.2369157872065486,480.2833333333333,468.783300020206
2026-02-01,Diourbel,Farine de blé,D01,Alimentaire,kg,478.9,2.900730554361841,1.526393894424416,478.5,476.63224953197727
2026-03-01,Diourbel,Farine de blé,D01,Alimentaire,kg,492.4,2.8189601169346323,0.12200081333875179,478.8999999999999,482.2397334921503
2026-04-01,Diourbel,Farine de blé,D01,Alimentaire,kg,515.5,4.691307879772544,0.5657432696059228,495.59999999999997,499.0937628756872
2026-05-01,Diourbel,Farine de blé,D01,Alimentaire,kg,511.4,-0.795344325897196,-1.4263685427910566,506.43333333333334,489.5786380278417
2018-01-01,Kaolack,Farine de blé,D01,Alimentaire,kg,372.3,,,372.3,466.05281673046443
2018-02-01,Kaolack,Farine de blé,D01,Alimentaire,kg,367.9,-1.1818426000537285,,370.1,459.3450690966792
2018-03-01,Kaolack,Farine de blé,D01,Alimentaire,kg,369.8,0.5164446860560057,,370.0,458.58261394808216
2018-04-01,Kaolack,Farine de blé,D01,Alimentaire,kg,395.8,7.03082747431043,,377.8333333333333,486.2307551927863
2018-05-01,Kaolack,Farine de blé,D01,Alimentaire,kg,383.9,-3.0065689742294177,,383.1666666666667,467.71753167151877
2018-06-01,Kaolack,Farine de blé,D01,Alimentaire,kg,397.0,3.4123469653555727,,392.23333333333335,480.92928116389527
2018-07-01,Kaolack,Farine de blé,D01,Alimentaire,kg,397.0,0.0,,392.6333333333334,480.5310735497388
2018-08-01,Kaolack,Farine de blé,D01,Alimentaire,kg,413.8,4.231738035264487,,402.59999999999997,501.9705668575532
2018-09-01,Kaolack,Farine de blé,D01,Alimentaire,kg,382.8,-7.491541807636537,,397.8666666666666,467.4864356392667
2018-10-01,Kaolack,Farine de blé,D01,Alimentaire,kg,361.6,-5.538140020898641,,386.06666666666666,445.4377805498889
2018-11-01,Kaolack,Farine de blé,D01,Alimentaire,kg,364.8,0.8849557522123908,,369.73333333333335,453.16989058948394
2018-12-01,Kaolack,Farine de blé,D01,Alimentaire,kg,367.3,0.6853070175438569,,364.56666666666666,458.57599911927434
2019-01-01,Kaolack,Farine de blé,D01,Alimentaire,kg,373.0,1.5518649605227308,0.18802041364489597,368.3666666666666,463.1158438443599
2019-02-01,Kaolack,Farine de blé,D01,Alimentaire,kg,389.1,4.31635388739946,5.76243544441426,376.4666666666667,481.428531262687
2019-03-01,Kaolack,Farine de blé,D01,Alimentaire,kg,391.7,0.6682086867129122,5.922120064899938,384.6000000000001,481.5953155522425
2019-04-01,Kaolack,Farine de blé,D01,Alimentaire,kg,393.0,0.3318866479448568,-0.7074279939363382,391.2666666666667,478.5419034231425
2019-05-01,Kaolack,Farine de blé,D01,Alimentaire,kg,393.8,0.20356234096692294,2.5787965616046016,392.8333333333333,475.4075409414564
2019-06-01,Kaolack,Farine de blé,D01,Alimentaire,kg,419.8,6.602336211274751,5.743073047858949,402.2,503.7060254815807
2019-07-01,Kaolack,Farine de blé,D01,Alimentaire,kg,404.0,-3.7636969985707536,1.7632241813602123,405.8666666666666,483.26938784167356
2019-08-01,Kaolack,Farine de blé,D01,Alimentaire,kg,396.7,-1.8069306930693085,-4.132431126147907,406.8333333333333,476.0866854412437
2019-09-01,Kaolack,Farine de blé,D01,Alimentaire,kg,389.8,-1.7393496344844883,1.8286311389759557,396.8333333333333,470.7846459720719
2019-10-01,Kaolack,Farine de blé,D01,Alimentaire,kg,373.1,-4.284248332478191,3.1803097345132647,386.5333333333333,454.6997656263403
2019-11-01,Kaolack,Farine de blé,D01,Alimentaire,kg,370.2,-0.7772715089788385,1.4802631578947345,377.7,455.08030968915756
2019-12-01,Kaolack,Farine de blé,D01,Alimentaire,kg,366.7,-0.9454349000540208,-0.16335420637082487,370.0,453.17127559423034
2020-01-01,Kaolack,Farine de blé,D01,Alimentaire,kg,379.8,3.5724025088628375,1.8230563002680888,372.23333333333335,464.1114811516947
2020-02-01,Kaolack,Farine de blé,D01,Alimentaire,kg,377.6,-0.5792522380200116,-2.955538421999482,374.7,458.9578610124977
2020-03-01,Kaolack,Farine de blé,D01,Alimentaire,kg,381.0,0.9004237288135597,-2.731682410007652,379.4666666666667,458.539980011797
2020-04-01,Kaolack,Farine de blé,D01,Alimentaire,kg,390.1,2.3884514435695614,-0.7379134860050818,382.90000000000003,463.60942558535464
2020-05-01,Kaolack,Farine de blé,D01,Alimentaire,kg,415.8,6.588054345039729,5.586592178770955,395.6333333333334,488.5345436695583
2020-06-01,Kaolack,Farine de blé,D01,Alimentaire,kg,421.9,1.4670514670514612,0.500238208670778,409.26666666666665,491.20306480348415
2020-07-01,Kaolack,Farine de blé,D01,Alimentaire,kg,417.3,-1.090305759658683,3.292079207920784,418.3333333333333,484.7826640436808
2020-08-01,Kaolack,Farine de blé,D01,Alimentaire,kg,412.5,-1.1502516175413424,3.982858583312332,417.23333333333335,480.92426382425043
2020-09-01,Kaolack,Farine de blé,D01,Alimentaire,kg,409.9,-0.6303030303030366,5.156490507952793,413.23333333333335,481.16088902389504
2020-10-01,Kaolack,Farine de blé,D01,Alimentaire,kg,406.6,-0.8050744083922812,8.97882605199678,409.6666666666667,482.2050972973427
2020-11-01,Kaolack,Farine de blé,D01,Alimentaire,kg,379.9,-6.566650270536167,2.6202052944354293,398.8,454.73660627549873
2020-12-01,Kaolack,Farine de blé,D01,Alimentaire,kg,380.8,0.2369044485390992,3.845104990455428,389.09999999999997,458.8805557267186
2021-01-01,Kaolack,Farine de blé,D01,Alimentaire,kg,390.7,2.5997899159663884,2.8699315429173256,383.8,467.9400072405541
2021-02-01,Kaolack,Farine de blé,D01,Alimentaire,kg,383.8,-1.7660609163040686,1.6419491525423657,385.09999999999997,457.1900811718475
2021-03-01,Kaolack,Farine de blé,D01,Alimentaire,kg,400.4,4.325169359041148,5.091863517060369,391.6333333333334,472.1807872967915
2021-04-01,Kaolack,Farine de blé,D01,Alimentaire,kg,412.7,3.071928071928065,5.793386311202253,398.96666666666664,480.4253345761421
2021-05-01,Kaolack,Farine de blé,D01,Alimentaire,kg,413.2,0.12115338017930632,-0.6253006253006288,408.76666666666665,475.27959046560983
2021-06-01,Kaolack,Farine de blé,D01,Alimentaire,kg,433.3,4.864472410455001,2.7020621000237055,419.73333333333335,494.0093696692407
2021-07-01,Kaolack,Farine de blé,D01,Alimentaire,kg,432.9,-0.09231479344565807,3.738317757009346,426.46666666666664,492.45065859968855
2021-08-01,Kaolack,Farine de blé,D01,Alimentaire,kg,432.6,-0.06930006930006005,4.872727272727273,432.93333333333334,493.10293415235867
2021-09-01,Kaolack,Farine de blé,D01,Alimentaire,kg,408.9,-5.478502080443837,-0.24396194193705423,424.8,468.7406678521888
2021-10-01,Kaolack,Farine de blé,D01,Alimentaire,kg,408.4,-0.12227928588897097,0.44269552385636235,416.63333333333327,471.6025478487004
2021-11-01,Kaolack,Farine de blé,D01,Alimentaire,kg,410.2,0.4407443682663992,7.975783100816014,409.1666666666667,477.3724215337295
2021-12-01,Kaolack,Farine de blé,D01,Alimentaire,kg,410.3,0.024378352023401995,7.746848739495804,409.63333333333327,479.8152719389014
2022-01-01,Kaolack,Farine de blé,D01,Alimentaire,kg,415.0,1.145503290275407,6.219605835679554,411.8333333333333,475.3902740797331
2022-02-01,Kaolack,Farine de blé,D01,Alimentaire,kg,406.8,-1.9759036144578301,5.992704533611248,410.7,458.25628589741837
2022-03-01,Kaolack,Farine de blé,D01,Alimentaire,kg,437.2,7.472959685349068,9.19080919080919,419.6666666666667,482.874169551965
2022-04-01,Kaolack,Farine de blé,D01,Alimentaire,kg,447.9,2.447392497712708,8.529197964623215,430.6333333333334,483.5884431340705
2022-05-01,Kaolack,Farine de blé,D01,Alimentaire,kg,473.0,5.603929448537626,14.472410454985486,452.7,499.5742966878192
2022-06-01,Kaolack,Farine de blé,D01,Alimentaire,kg,475.9,0.6131078224101527,9.831525501961691,465.59999999999997,493.88487808958746
2022-07-01,Kaolack,Farine de blé,D01,Alimentaire,kg,472.0,-0.8194998949359045,9.032109032109048,473.6333333333334,484.3181537338855
2022-08-01,Kaolack,Farine de blé,D01,Alimentaire,kg,484.5,2.648305084745761,11.997226074895973,477.4666666666667,494.3810870110122
2022-09-01,Kaolack,Farine de blé,D01,Alimentaire,kg,488.9,0.9081527347781115,19.564685742235266,481.79999999999995,497.98010144444413
2022-10-01,Kaolack,Farine de blé,D01,Alimentaire,kg,476.6,-2.5158519124565237,16.699314397649378,483.3333333333333,485.5303559527969
2022-11-01,Kaolack,Farine de blé,D01,Alimentaire,kg,465.15,-2.402433906840129,13.395904436860073,476.88333333333327,474.8474723104433
2022-12-01,Kaolack,Farine de blé,D01,Alimentaire,kg,453.7,-2.4615715360636337,10.577626127223972,465.15000000000003,472.44234482888646
2023-01-01,Kaolack,Farine de blé,D01,Alimentaire,kg,455.2,0.33061494379544865,9.6867469879518,458.01666666666665,475.90399634264855
2023-02-01,Kaolack,Farine de blé,D01,Alimentaire,kg,465.6,2.2847100175747093,14.454277286135685,458.1666666666667,482.1788978406948
2023-03-01,Kaolack,Farine de blé,D01,Alimentaire,kg,472.2,1.4175257731958713,8.00548947849955,464.3333333333333,482.8903664886414
2023-04-01,Kaolack,Farine de blé,D01,Alimentaire,kg,491.9,4.171961033460403,9.823621344050014,476.5666666666666,495.64867119533506
2023-05-01,Kaolack,Farine de blé,D01,Alimentaire,kg,524.0,6.525716609066889,10.782241014799165,496.0333333333333,520.2190861778716
2023-06-01,Kaolack,Farine de blé,D01,Alimentaire,kg,521.35,-0.5057251908396898,9.550325698676199,512.4166666666666,511.8435361452959
2023-07-01,Kaolack,Farine de blé,D01,Alimentaire,kg,518.7,-0.5082957705955682,9.894067796610173,521.35,506.79376683061304
2023-08-01,Kaolack,Farine de blé,D01,Alimentaire,kg,514.4,-0.8289955658376869,6.17131062951497,518.1500000000001,502.78300558723276
2023-09-01,Kaolack,Farine de blé,D01,Alimentaire,kg,502.7,-2.274494556765161,2.82266312129269,511.93333333333334,492.27867411786923
2023-10-01,Kaolack,Farine de blé,D01,Alimentaire,kg,490.4,-2.4467873483190794,2.8955098615190744,502.5,482.06220107167104
2023-11-01,Kaolack,Farine de blé,D01,Alimentaire,kg,487.6,-0.5709624796084722,4.826400085993776,493.56666666666666,481.5435820663421
2023-12-01,Kaolack,Farine de blé,D01,Alimentaire,kg,463.5,-4.942575881870392,2.1600176327970066,480.5,468.9635183120758
2024-01-01,Kaolack,Farine de blé,D01,Alimentaire,kg,462.7,-0.17259978425027134,1.6476274165202032,471.2666666666667,472.55874452104297
2024-02-01,Kaolack,Farine de blé,D01,Alimentaire,kg,464.0,0.28095958504430474,-0.3436426116838587,463.3999999999999,471.3498228337218
2024-03-01,Kaolack,Farine de blé,D01,Alimentaire,kg,484.7,4.461206896551717,2.6471833968657377,470.46666666666664,488.09106981418927
2024-04-01,Kaolack,Farine de blé,D01,Alimentaire,kg,503.9,3.96121312151847,2.439520227688563,484.2,501.964152156856
2024-05-01,Kaolack,Farine de blé,D01,Alimentaire,kg,509.1,1.0319507838856934,-2.843511450381675,499.23333333333335,501.29863572949915
2024-06-01,Kaolack,Farine de blé,D01,Alimentaire,kg,498.7,-2.0428206639167223,-4.344490265656475,503.8999999999999,486.98145932002575
2024-07-01,Kaolack,Farine de blé,D01,Alimentaire,kg,527.2,5.714858632444364,1.6387121650279557,511.6666666666667,512.8665632531038
2024-08-01,Kaolack,Farine de blé,D01,Alimentaire,kg,516.9,-1.953717754173001,0.48600311041990807,514.2666666666667,503.5495773754865
2024-09-01,Kaolack,Farine de blé,D01,Alimentaire,kg,496.8,-3.8885664538595432,-1.173662223990446,513.6333333333333,484.8849928340673
2024-10-01,Kaolack,Farine de blé,D01,Alimentaire,kg,504.6,1.570048309178751,2.89559543230018,506.09999999999997,494.2926372317942
2024-11-01,Kaolack,Farine de blé,D01,Alimentaire,kg,474.6,-5.945303210463737,-2.666119770303532,492.0,466.38129542693616
2024-12-01,Kaolack,Farine de blé,D01,Alimentaire,kg,481.3,1.4117151285292895,3.8403451995685067,486.8333333333333,483.8355017237788
2025-01-01,Kaolack,Farine de blé,D01,Alimentaire,kg,469.1,-2.5348015790567224,1.3831856494489037,475.0,474.378463239612
2025-02-01,Kaolack,Farine de blé,D01,Alimentaire,kg,456.6,-2.6646770411426157,-1.5948275862068928,469.0,458.49747759761595
2025-03-01,Kaolack,Farine de blé,D01,Alimentaire,kg,493.7,8.125273762593066,1.856818650711789,473.1333333333334,490.1907314164598
2025-04-01,Kaolack,Farine de blé,D01,Alimentaire,kg,503.7,2.0255215718047337,-0.03969041476483692,484.6666666666667,493.38605947160954
2025-05-01,Kaolack,Farine de blé,D01,Alimentaire,kg,516.7,2.5809013301568484,1.4928304851699048,504.7,499.300888887196
2025-06-01,Kaolack,Farine de blé,D01,Alimentaire,kg,524.4,1.4902264370040497,5.153398836976142,514.9333333333333,501.79487548700797
2025-07-01,Kaolack,Farine de blé,D01,Alimentaire,kg,533.5,1.7353165522501879,1.1949924127465872,524.8666666666667,507.6346254234369
2025-08-01,Kaolack,Farine de blé,D01,Alimentaire,kg,525.3,-1.537019681349583,1.6250725478816008,527.7333333333333,499.7307504371346
2025-09-01,Kaolack,Farine de blé,D01,Alimentaire,kg,503.0,-4.245193222920229,1.2479871175523405,520.6,479.05271616851905
2025-10-01,Kaolack,Farine de blé,D01,Alimentaire,kg,525.7,4.512922465208757,4.181529924692828,518.0,501.60547433875615
2025-11-01,Kaolack,Farine de blé,D01,Alimentaire,kg,501.7,-4.565341449495919,5.710071639275172,510.1333333333334,480.3564524071482
2025-12-01,Kaolack,Farine de blé,D01,Alimentaire,kg,480.1,-4.305361769982053,-0.24932474548098327,502.5,470.20902157269245
2026-01-01,Kaolack,Farine de blé,D01,Alimentaire,kg,461.3,-3.9158508644032475,-1.6627584736729983,481.0333333333333,464.65349441194894
2026-02-01,Kaolack,Farine de blé,D01,Alimentaire,kg,490.5,6.329937134185992,7.424441524310121,477.3,488.1773196814259
2026-03-01,Kaolack,Farine de blé,D01,Alimentaire,kg,487.2,-0.6727828746177389,-1.3165890216730758,479.6666666666667,477.14703118882136
2026-04-01,Kaolack,Farine de blé,D01,Alimentaire,kg,516.5,6.013957307060758,2.5411951558467427,498.0666666666666,500.0619370034771
2026-05-01,Kaolack,Farine de blé,D01,Alimentaire,kg,522.7,1.2003872216844291,1.161215405457705,508.8,500.3964687077687
2018-01-01,Kolda,Farine de blé,D01,Alimentaire,kg,372.7,,,372.7,466.55354497836174
2018-02-01,Kolda,Farine de blé,D01,Alimentaire,kg,373.1,0.10732492621412515,,372.9,465.837578907233
2018-03-01,Kolda,Farine de blé,D01,Alimentaire,kg,385.5,3.3235057625301545,,377.09999999999997,478.0519136749207
2018-04-01,Kolda,Farine de blé,D01,Alimentaire,kg,401.0,4.020752269779515,,386.5333333333333,492.6188297936011
2018-05-01,Kolda,Farine de blé,D01,Alimentaire,kg,412.2,2.7930174563590926,,399.56666666666666,502.19631819484255
2018-06-01,Kolda,Farine de blé,D01,Alimentaire,kg,409.3,-0.7035419699175094,,407.5,495.82960901859525
2018-07-01,Kolda,Farine de blé,D01,Alimentaire,kg,413.8,1.099438064989,,411.7666666666667,500.86588976040775
2018-08-01,Kolda,Farine de blé,D01,Alimentaire,kg,418.3,1.0874818753020765,,413.8,507.4294057914802
2018-09-01,Kolda,Farine de blé,D01,Alimentaire,kg,388.6,-7.100167344011476,,406.90000000000003,474.56956345198284
2018-10-01,Kolda,Farine de blé,D01,Alimentaire,kg,391.4,0.7205352547606569,,399.43333333333334,482.1469781726396
2018-11-01,Kolda,Farine de blé,D01,Alimentaire,kg,375.0,-4.190086867654563,,385.0,465.8407592408347
2018-12-01,Kolda,Farine de blé,D01,Alimentaire,kg,369.0,-1.6000000000000014,,378.46666666666664,460.6984581405179
2019-01-01,Kolda,Farine de blé,D01,Alimentaire,kg,382.3,3.6043360433604343,2.575798229138715,375.4333333333334,474.66270000455444
2019-02-01,Kolda,Farine de blé,D01,Alimentaire,kg,381.2,-0.28773214752813026,2.1709997319753427,377.5,471.65396072304355
2019-03-01,Kolda,Farine de blé,D01,Alimentaire,kg,385.0,0.9968520461699937,-0.12970168612191912,382.8333333333333,473.3576627204834
2019-04-01,Kolda,Farine de blé,D01,Alimentaire,kg,416.2,8.103896103896101,3.790523690773062,394.1333333333334,506.791705355501
2019-05-01,Kolda,Farine de blé,D01,Alimentaire,kg,422.9,1.6098029793368607,2.595827268316353,408.0333333333333,510.5379610567341
2019-06-01,Kolda,Farine de blé,D01,Alimentaire,kg,404.8,-4.279971624497514,-1.099438064989,414.63333333333327,485.7079540613241
2019-07-01,Kolda,Farine de blé,D01,Alimentaire,kg,409.1,1.0622529644268797,-1.1358144030932826,412.26666666666665,489.3700657574968
2019-08-01,Kolda,Farine de blé,D01,Alimentaire,kg,421.3,2.9821559520899488,0.717188620607212,411.73333333333335,505.60958047994956
2019-09-01,Kolda,Farine de blé,D01,Alimentaire,kg,404.8,-3.9164490861618773,4.1688111168296516,411.73333333333335,488.9010381977802
2019-10-01,Kolda,Farine de blé,D01,Alimentaire,kg,408.3,0.8646245059288571,4.3178334184977185,411.4666666666667,497.59826937881195
2019-11-01,Kolda,Farine de blé,D01,Alimentaire,kg,391.8,-4.041146216017633,4.479999999999995,401.6333333333334,481.6328074992219
2019-12-01,Kolda,Farine de blé,D01,Alimentaire,kg,383.8,-2.0418580908626804,4.0108401084010925,394.6333333333334,474.3036148706453
2020-01-01,Kolda,Farine de blé,D01,Alimentaire,kg,379.7,-1.0682647212089669,-0.6800941668846483,385.09999999999997,463.98928223617287
2020-02-01,Kolda,Farine de blé,D01,Alimentaire,kg,398.0,4.8195944166447235,4.407135362014691,387.1666666666667,483.7532539273678
2020-03-01,Kolda,Farine de blé,D01,Alimentaire,kg,394.5,-0.8793969849246186,2.467532467532463,390.73333333333335,474.7874596185143
2020-04-01,Kolda,Farine de blé,D01,Alimentaire,kg,428.3,8.567807351077317,2.90725612686209,406.93333333333334,509.00773385851676
2020-05-01,Kolda,Farine de blé,D01,Alimentaire,kg,432.4,0.9572729395283641,2.2463939465594773,418.3999999999999,508.0383277602621
2020-06-01,Kolda,Farine de blé,D01,Alimentaire,kg,429.1,-0.7631822386678921,6.002964426877466,429.93333333333334,499.5857670234062
2020-07-01,Kolda,Farine de blé,D01,Alimentaire,kg,444.1,3.495688650664186,8.555365436323648,435.2,515.916561470881
2020-08-01,Kolda,Farine de blé,D01,Alimentaire,kg,450.6,1.4636343165953525,6.954664134820798,441.2666666666667,525.344177646563
2020-09-01,Kolda,Farine de blé,D01,Alimentaire,kg,419.4,-6.924101198402144,3.6067193675889175,438.0333333333333,492.312458786586
2020-10-01,Kolda,Farine de blé,D01,Alimentaire,kg,414.3,-1.2160228898426273,1.4695077149154967,428.09999999999997,491.3368711517194
2020-11-01,Kolda,Farine de blé,D01,Alimentaire,kg,396.3,-4.344677769732074,1.1485451761102494,410.0,474.3672468201636
2020-12-01,Kolda,Farine de blé,D01,Alimentaire,kg,394.3,-0.5046681806712083,2.7357998957790564,401.6333333333334,475.1486426550555
2021-01-01,Kolda,Farine de blé,D01,Alimentaire,kg,385.1,-2.333248795333498,1.4221754016328747,391.90000000000003,461.23290705998824
2021-02-01,Kolda,Farine de blé,D01,Alimentaire,kg,403.7,4.82991430797195,1.4321608040200884,394.3666666666666,480.89535114401986
2021-03-01,Kolda,Farine de blé,D01,Alimentaire,kg,415.1,2.8238791181570466,5.221799746514577,401.3,489.5160959213241
2021-04-01,Kolda,Farine de blé,D01,Alimentaire,kg,443.1,6.745362563237767,3.455521830492647,420.6333333333334,515.8140677264081
2021-05-01,Kolda,Farine de blé,D01,Alimentaire,kg,423.7,-4.378244188670733,-2.012025901942638,427.3,487.35712120106217
2021-06-01,Kolda,Farine de blé,D01,Alimentaire,kg,444.8,4.979938635827241,3.6588207876951717,437.2,507.1206268840948
2021-07-01,Kolda,Farine de blé,D01,Alimentaire,kg,459.6,3.3273381294964155,3.4902049088043174,442.7,522.8235682430512
2021-08-01,Kolda,Farine de blé,D01,Alimentaire,kg,441.0,-4.046997389033946,-2.130492676431428,448.4666666666667,502.67774840774433
2021-09-01,Kolda,Farine de blé,D01,Alimentaire,kg,432.3,-1.9727891156462563,3.0758226037196135,444.3,495.56515214600455
2021-10-01,Kolda,Farine de blé,D01,Alimentaire,kg,415.9,-3.793661808928994,0.38619357953173505,429.73333333333335,480.2632214747171
2021-11-01,Kolda,Farine de blé,D01,Alimentaire,kg,405.7,-2.4525126232267325,2.3719404491546747,417.9666666666667,472.1355227114433
2021-12-01,Kolda,Farine de blé,D01,Alimentaire,kg,393.1,-3.105743159970409,-0.30433679939132485,404.90000000000003,459.70115378791655
2022-01-01,Kolda,Farine de blé,D01,Alimentaire,kg,413.8,5.265835665225138,7.452609711763181,404.2,474.01565160046636
2022-02-01,Kolda,Farine de blé,D01,Alimentaire,kg,423.0,2.223296278395348,4.780777805300973,409.9666666666667,476.50543002607657
2022-03-01,Kolda,Farine de blé,D01,Alimentaire,kg,449.8,6.335697399527196,8.359431462298229,428.8666666666666,496.7904882535999
2022-04-01,Kolda,Farine de blé,D01,Alimentaire,kg,461.1,2.512227656736332,4.062288422478,444.6333333333334,497.8402123891938
2022-05-01,Kolda,Farine de blé,D01,Alimentaire,kg,482.5,4.641075688570795,13.877743686570687,464.4666666666667,509.6080299193927
2022-06-01,Kolda,Farine de blé,D01,Alimentaire,kg,496.1,2.8186528497409435,11.533273381294972,479.90000000000003,514.8482622825054
2022-07-01,Kolda,Farine de blé,D01,Alimentaire,kg,505.8,1.9552509574682464,10.052219321148815,494.8,519.0002588105916
2022-08-01,Kolda,Farine de blé,D01,Alimentaire,kg,499.9,-1.1664689600632716,13.356009070294771,500.59999999999997,510.09516077771923
2022-09-01,Kolda,Farine de blé,D01,Alimentaire,kg,488.5,-2.2804560912182414,13.000231320842005,498.06666666666666,497.5726724393761
2022-10-01,Kolda,Farine de blé,D01,Alimentaire,kg,491.6,0.6345957011258951,18.201490742967064,493.3333333333333,500.8114204498425
2022-11-01,Kolda,Farine de blé,D01,Alimentaire,kg,493.7,0.4271765663140803,21.69090460931724,491.26666666666665,503.9926842516734
2022-12-01,Kolda,Farine de blé,D01,Alimentaire,kg,477.79999999999995,-3.220579299169546,21.54668023403712,487.7,497.53791571355947
2023-01-01,Kolda,Farine de blé,D01,Alimentaire,kg,461.9,-3.327752197572198,11.623972933784433,477.8,482.9087344258993
2023-02-01,Kolda,Farine de blé,D01,Alimentaire,kg,476.0,3.0526087897813525,12.529550827423176,471.8999999999999,492.94921686462783
2023-03-01,Kolda,Farine de blé,D01,Alimentaire,kg,471.6,-0.9243697478991564,4.84659848821698,469.8333333333333,482.27678279551736
2023-04-01,Kolda,Farine de blé,D01,Alimentaire,kg,507.2,7.548770144189976,9.997831273042724,484.93333333333334,511.0652694252367
2023-05-01,Kolda,Farine de blé,D01,Alimentaire,kg,520.2,2.5630914826498596,7.813471502590685,499.6666666666667,516.4465050185665
2023-06-01,Kolda,Farine de blé,D01,Alimentaire,kg,524.9,0.9034986543636991,5.8052811933077875,517.4333333333334,515.3288043016511
2023-07-01,Kolda,Farine de blé,D01,Alimentaire,kg,526.0999999999999,0.22861497428079414,4.013444049031212,523.7333333333332,514.023907325208
2023-08-01,Kolda,Farine de blé,D01,Alimentaire,kg,527.3,0.22809351834252034,5.481096219243842,526.0999999999999,515.3916773836467
2023-09-01,Kolda,Farine de blé,D01,Alimentaire,kg,533.3,1.1378721790252122,9.170931422722607,528.9,522.2443145157343
2023-10-01,Kolda,Farine de blé,D01,Alimentaire,kg,523.6,-1.8188636789799206,6.509357200976407,528.0666666666666,514.6977334443861
2023-11-01,Kolda,Farine de blé,D01,Alimentaire,kg,493.5,-5.748663101604279,-0.040510431436091565,516.8000000000001,487.3702989125098
